date,cyclist_id,workout_week,workout_month,elevation_gain,elevation_loss,elevation_average,elevation_maximum,elevation_minimum,temp_avg,temp_min,temp_max,total_time,distance,calories,IF,tss_actual,tss_calculation_method
2023-08-08,2581,32,8,572.0,569.0,115.599998474121,365.600006103516,16.7999992370605,24.3112583,20.0,26.0,1.58166670799255,38.24730078125,791.0,0.459476151014651,33.61,Power
2023-08-09,2581,32,8,0.0,0.0,0.0,0.0,0.0,16.6711998,14.0,19.333333333333332,0.0,0.0,0.0,0.0,0.0,Undefined
2023-08-10,2581,32,8,0.0,0.0,0.0,0.0,0.0,19.00647115,16.0,21.0,0.0,0.0,0.0,0.0,0.0,Undefined
2023-08-11,2581,32,8,0.0,0.0,0.0,0.0,0.0,25.5114269,20.5,29.0,0.0,0.0,0.0,0.0,0.0,Undefined
2023-08-12,2581,32,8,0.0,0.0,0.0,0.0,0.0,26.057563766666664,20.666666666666668,29.666666666666668,0.0,0.0,0.0,0.0,0.0,Undefined
2023-08-13,2581,32,8,931.0,925.0,46.29999923706055,228.399993896484,0.0,26.821156000000002,21.0,32.0,2.43777775764465,62.44462109375,1428.0,0.2568969281429355,64.36,Undefined
2023-08-14,2581,33,8,1340.0,1339.0,133.0,523.0,19.7999992370605,27.1498375,21.0,31.0,3.27027773857117,88.23440625,2072.0,0.543345994946885,97.16,Power
2023-08-15,2581,33,8,0.0,0.0,0.0,0.0,0.0,27.7915638,21.2,32.2,0.0,0.0,0.0,0.0,0.0,Undefined
2023-08-16,2581,33,8,0.0,0.0,0.0,0.0,0.0,27.55950100952381,21.123809523809523,31.83809523809524,0.0,0.0,0.0,0.0,0.0,Undefined
2023-08-17,2581,33,8,1332.0,1331.0,105.199996948242,401.200012207031,-17.0,26.4228058,20.0,30.0,3.30944442749023,80.7368125,1882.0,0.508096739958432,85.42,Power
2023-08-18,2581,33,8,1051.0,1037.0,211.399993896484,617.599975585938,-25.0,30.393034,21.0,34.0,2.28527784347534,61.9790390625,1569.0,0.569151701377543,73.83,Power
2023-08-19,2581,33,8,2123.0,1849.0,404.799987792969,947.200012207031,4.19999980926514,28.2805462,23.0,34.0,3.76861119270325,100.28365625,2644.0,0.601224715231708,136.92,Power
2023-08-20,2581,33,8,2440.0,2436.0,174.699996948242,899.400024414063,-42.2000007629395,29.65894744166667,21.0,35.0,4.03361129760742,112.4929765625,2964.0,0.3211221822347855,166.62,Undefined
2023-08-21,2581,34,8,706.0,699.0,158.600006103516,458.799987792969,-36.0,27.9151363,20.0,33.0,1.54472219944,41.26905078125,1030.0,0.542144784347686,45.35,Power
2023-08-22,2581,34,8,2064.0,2050.0,272.200012207031,709.400024414063,21.3999996185303,29.5674534,24.0,35.0,3.88944435119629,104.744671875,2733.0,0.653433452015762,165.78,Power
2023-08-23,2581,34,8,1231.0,1194.0,257.0,809.799987792969,67.8000030517578,34.8219337,28.0,38.0,3.03055548667908,71.9594921875,1613.0,0.501310262215542,76.04,Power
2023-08-24,2581,34,8,2073.0,2050.0,361.799987792969,727.400024414063,69.4000015258789,27.6632843,21.0,34.0,4.06861114501953,107.16715625,2740.0,0.686063400044244,191.34,Power
2023-08-25,2581,34,8,2574.0,2385.0,537.599975585938,1107.80004882813,69.1999969482422,25.9406586,18.0,33.0,4.12722206115723,91.6392734375,2903.0,0.668170332016447,184.23,Power
2023-08-26,2581,34,8,0.0,0.0,0.0,0.0,0.0,24.27960232857143,19.0,31.285714285714285,0.0,0.0,0.0,0.0,0.0,Undefined
2023-08-27,2581,34,8,907.0,578.0,213.0,387.399993896484,29.2000007629395,17.7265244,13.0,24.0,3.54666662216187,98.5332265625,2506.0,0.0,188.05,Power
2023-08-28,2581,35,8,0.0,0.0,0.0,0.0,0.0,20.51778553265306,15.857142857142858,27.755102040816325,0.0,0.0,0.0,0.0,0.0,Undefined
2023-08-29,2581,35,8,264.0,267.0,72.4000015258789,104.800003051758,34.7999992370605,18.4797268,16.0,21.0,2.65805554389954,86.77153125,1791.0,0.512932363666894,69.79,Power
2023-08-30,2581,35,8,491.0,450.0,92.4000015258789,185.600006103516,34.4000015258789,15.7576351,13.0,34.0,2.95499992370605,107.8009765625,2133.0,0.563342459001309,93.81,Power
2023-08-31,2581,35,8,762.0,702.0,122.199996948242,197.600006103516,45.7999992370605,13.7770672,11.0,17.0,2.94027781486511,91.8660625,2073.0,0.576301122194028,97.42,Power
2023-09-01,2581,35,9,0.0,0.0,0.0,0.0,0.0,15.564643458333332,11.25,25.833333333333332,0.0,0.0,0.0,0.0,0.0,Undefined
2023-09-02,2581,35,9,927.0,837.0,176.600006103516,242.399993896484,91.0,19.3358326,17.0,28.0,1.79166662693024,58.68555859375,1396.0,0.623998640707599,69.75,Power
2023-09-03,2581,35,9,0.0,0.0,0.0,0.0,0.0,17.84124145694444,14.236111111111109,27.194444444444443,0.0,0.0,0.0,0.0,0.0,Undefined
2023-09-04,2581,36,9,0.0,0.0,0.0,0.0,0.0,19.168135606944443,15.569444444444443,26.694444444444443,0.0,0.0,0.0,0.0,0.0,Undefined
2023-09-05,2581,36,9,0.0,0.0,0.0,0.0,0.0,19.207214383333334,16.166666666666668,27.333333333333332,0.0,0.0,0.0,0.0,0.0,Undefined
2023-09-06,2581,36,9,1095.0,1073.0,157.600006103516,353.399993896484,20.6000003814697,23.405056,17.0,31.0,3.41388893127441,110.339046875,2254.0,0.6036324212881,124.39,Power
2023-09-07,2581,36,9,445.0,436.0,60.7999992370605,107.199996948242,10.6000003814697,23.719,21.0,31.0,1.59111106395721,43.918359375,916.0,0.539800676411441,46.59,Power
2023-09-08,2581,36,9,0.0,0.0,0.0,0.0,0.0,19.260306196666665,16.43333333333333,24.866666666666667,0.0,0.0,0.0,0.0,0.0,Undefined
2023-09-09,2581,36,9,586.0,582.0,132.199996948242,244.199996948242,66.8000030517578,19.2486954,18.0,23.0,1.48861110210419,31.479580078125,700.0,0.560850676915753,46.69,Power
2023-09-10,2581,36,9,1482.0,1345.0,151.399993896484,284.799987792969,74.4000015258789,10.7215652,10.0,12.0,5.49777793884277,196.17915625,5431.0,0.817106032711011,366.8,Power
2023-09-11,2581,37,9,0.0,0.0,0.0,0.0,0.0,17.316587319444444,15.388888888888891,21.38888888888889,0.0,0.0,0.0,0.0,0.0,Undefined
2023-09-12,2581,37,9,0.0,0.0,0.0,0.0,0.0,19.273579149999996,16.5,24.25,0.0,0.0,0.0,0.0,0.0,Undefined
2023-09-13,2581,37,9,0.0,0.0,0.0,0.0,0.0,16.6470075,14.5,20.75,0.0,0.0,0.0,0.0,0.0,Undefined
2023-09-14,2581,37,9,0.0,0.0,0.0,0.0,0.0,14.289676666666665,12.333333333333334,17.333333333333332,0.0,0.0,0.0,0.0,0.0,Undefined
2023-09-15,2581,37,9,0.0,0.0,0.0,0.0,0.0,14.846929533333332,12.666666666666666,17.666666666666668,0.0,0.0,0.0,0.0,0.0,Undefined
2023-09-16,2581,37,9,483.0,464.0,137.600006103516,174.600006103516,94.1999969482422,12.8987694,9.0,17.0,4.24749994277954,133.0919375,2764.0,0.534465556531369,121.65,Power
2023-09-17,2581,37,9,0.0,0.0,0.0,0.0,0.0,18.7764647,16.5,21.5,0.0,0.0,0.0,0.0,0.0,Undefined
2023-09-18,2581,38,9,1386.0,1370.0,154.800003051758,539.0,17.7999992370605,20.920454,19.0,24.0,3.07333326339722,82.7256875,1933.0,0.609202042714536,113.52,Power
2023-09-19,2581,38,9,603.0,615.0,64.5999984741211,321.399993896484,-35.2000007629395,22.3178654,21.0,24.0,1.51777780056,38.48137890625,917.0,0.531170037341537,42.75,Power
2023-09-20,2581,38,9,2312.0,2177.0,333.200012207031,535.0,192.0,18.96877,17.0,21.0,4.07833337783813,161.407609375,3525.0,0.739739210456592,222.38,Power
2023-09-21,2581,38,9,1934.0,1787.0,275.399993896484,434.600006103516,90.4000015258789,15.2018642,13.0,19.0,4.69305562973022,185.039515625,4005.0,0.739940615003591,255.98,Power
2023-09-22,2581,38,9,1891.0,1723.0,315.0,528.799987792969,132.0,11.1944933,6.0,22.0,4.56083345413208,173.03634375,4168.0,0.755886002509988,259.93,Power
2023-09-23,2581,38,9,597.0,543.0,296.4666646321613,383.600006103516,234.199996948242,13.2684136,10.0,16.0,1.528888881206513,43.1137109375,1280.0,0.692957914888778,72.01,Power
2023-09-24,2581,38,9,0.0,0.0,0.0,0.0,0.0,14.658385274999997,11.5,19.5,0.0,0.0,0.0,0.0,0.0,Undefined
2023-09-25,2581,39,9,0.0,0.0,0.0,0.0,0.0,13.221590366666662,9.666666666666666,19.0,0.0,0.0,0.0,0.0,0.0,Undefined
2023-09-26,2581,39,9,0.0,0.0,0.0,0.0,0.0,12.231453449999995,7.999999999999998,19.0,0.0,0.0,0.0,0.0,0.0,Undefined
2023-09-27,2581,39,9,0.0,0.0,0.0,0.0,0.0,13.2684136,10.0,16.0,0.0,0.0,0.0,0.0,0.0,Undefined
2023-09-28,2581,39,9,0.0,0.0,0.0,0.0,0.0,19.4345436,17.0,22.0,0.0,0.0,0.0,0.0,0.0,Undefined
2023-09-29,2581,39,9,0.0,0.0,0.0,0.0,0.0,20.4131746,18.5,23.0,0.0,0.0,0.0,0.0,0.0,Undefined
2023-09-30,2581,39,9,0.0,0.0,0.0,0.0,0.0,20.4291191,18.666666666666668,24.333333333333332,0.0,0.0,0.0,0.0,0.0,Undefined
2023-10-01,2581,39,10,808.0,813.0,190.199996948242,511.399993896484,0.800000011920929,19.4345436,17.0,22.0,1.96777772903442,47.375421875,1054.0,0.530573474435435,54.87,Power
2023-10-02,2581,40,10,1994.0,1961.0,281.799987792969,393.0,165.0,21.3918056,20.0,24.0,4.37666654586792,185.974078125,3669.0,0.757435842906198,250.72,Power
2023-10-03,2581,40,10,198.0,196.0,143.0,164.399993896484,126.0,20.4610081,19.0,27.0,1.84249997138977,52.6401484375,988.0,0.411650214094325,31.23,Power
2023-10-04,2581,40,10,224.0,228.0,123.599998474121,140.800003051758,106.599998474121,19.431736,17.0,28.0,1.82388889789581,56.9485703125,1018.0,0.465822536506888,39.29,Power
2023-10-05,2581,40,10,1942.0,1873.0,404.0,946.599975585938,206.399993896484,19.1210918,14.0,29.0,3.50888895988464,153.369828125,3472.0,0.0,213.26,Power
2023-10-06,2581,40,10,177.0,172.0,137.0,158.800003051758,122.599998474121,17.84188,16.0,22.0,1.70527780056,51.4177890625,882.0,0.4569075878509,35.21,Power
2023-10-07,2581,40,10,2197.0,1766.0,375.59999084472645,1018.20001220703,204.199996948242,20.09454345,14.0,24.0,3.69222211837769,129.97399609375,3019.0,0.550936993241115,185.03,Power
2023-10-08,2581,40,10,0.0,0.0,0.0,0.0,0.0,17.927624299999998,14.857142857142858,22.571428571428573,0.0,0.0,0.0,0.0,0.0,Undefined
2023-10-09,2581,41,10,0.0,0.0,0.0,0.0,0.0,18.746284887500003,14.714285714285715,24.392857142857146,0.0,0.0,0.0,0.0,0.0,Undefined
2023-10-10,2581,41,10,0.0,0.0,0.0,0.0,0.0,18.621349250000005,14.952380952380954,22.85714285714286,0.0,0.0,0.0,0.0,0.0,Undefined
2023-10-11,2581,41,10,0.0,0.0,0.0,0.0,0.0,19.011083875000004,14.42857142857143,23.285714285714292,0.0,0.0,0.0,0.0,0.0,Undefined
2023-10-12,2581,41,10,0.0,0.0,0.0,0.0,0.0,18.17662455,15.428571428571429,21.285714285714285,0.0,0.0,0.0,0.0,0.0,Undefined
2023-10-13,2581,41,10,0.0,0.0,0.0,0.0,0.0,18.4256248,16.0,20.0,0.0,0.0,0.0,0.0,0.0,Undefined
2023-10-14,2581,41,10,0.0,0.0,0.0,0.0,0.0,18.4256248,16.0,20.0,0.0,0.0,0.0,0.0,0.0,Undefined
2023-10-15,2581,41,10,644.0,600.0,176.0,295.0,116.0,18.4256248,16.0,20.0,2.06194448471069,47.95073046875,946.0,0.424901641285261,37.26,Power
2023-10-16,2581,42,10,0.0,0.0,0.0,0.0,0.0,18.4256248,16.0,20.0,0.0,0.0,0.0,0.0,0.0,Undefined
2023-10-17,2581,42,10,0.0,0.0,0.0,0.0,0.0,18.4256248,16.0,20.0,0.0,0.0,0.0,0.0,0.0,Undefined
2023-10-18,2581,42,10,0.0,0.0,0.0,0.0,0.0,16.65050265,14.5,20.5,0.0,0.0,0.0,0.0,0.0,Undefined
2023-10-19,2581,42,10,0.0,0.0,0.0,0.0,0.0,16.65050265,14.5,20.5,0.0,0.0,0.0,0.0,0.0,Undefined
2023-10-20,2581,42,10,0.0,0.0,0.0,0.0,0.0,14.8753805,13.0,21.0,0.0,0.0,0.0,0.0,0.0,Undefined
2023-10-21,2581,42,10,718.0,737.0,208.800003051758,427.0,136.800003051758,14.8753805,13.0,21.0,2.04277777671814,45.87783984375,1002.0,0.459710362521858,43.3,Power
2023-10-22,2581,42,10,0.0,0.0,0.0,0.0,0.0,14.8753805,13.0,21.0,0.0,0.0,0.0,0.0,0.0,Undefined
2023-10-23,2581,43,10,0.0,0.0,0.0,0.0,0.0,14.8753805,13.0,21.0,0.0,0.0,0.0,0.0,0.0,Undefined
2023-10-24,2581,43,10,0.0,0.0,0.0,0.0,0.0,14.8753805,13.0,21.0,0.0,0.0,0.0,0.0,0.0,Undefined
2023-10-25,2581,43,10,0.0,0.0,0.0,0.0,0.0,14.9578433,12.0,20.5,0.0,0.0,0.0,0.0,0.0,Undefined
2023-10-26,2581,43,10,0.0,0.0,0.0,0.0,0.0,15.0403061,11.0,20.0,0.0,0.0,0.0,0.0,0.0,Undefined
2023-10-27,2581,43,10,0.0,0.0,0.0,0.0,0.0,14.711050225000001,11.5,19.5,0.0,0.0,0.0,0.0,0.0,Undefined
2023-10-28,2581,43,10,586.0,606.0,78.4000015258789,287.200012207031,12.1999998092651,15.0403061,11.0,20.0,2.08500003814697,47.47526953125,907.0,0.415162252656157,35.95,Power
2023-10-29,2581,43,10,0.0,0.0,0.0,0.0,0.0,15.0788162,12.5,19.5,0.0,0.0,0.0,0.0,0.0,Undefined
2023-10-30,2581,44,10,0.0,0.0,0.0,0.0,0.0,14.38179435,12.0,19.0,0.0,0.0,0.0,0.0,0.0,Undefined
2023-10-31,2581,44,10,0.0,0.0,0.0,0.0,0.0,14.38179435,12.0,19.0,0.0,0.0,0.0,0.0,0.0,Undefined
2023-11-01,2581,44,11,736.0,695.0,22.3999996185303,171.800003051758,-42.5999984741211,16.51137,15.0,20.0,2.13777780532837,47.47716015625,1003.0,0.436166954896116,40.79,Power
2023-11-02,2581,44,11,0.0,0.0,0.0,0.0,0.0,14.459359386666668,12.266666666666666,19.566666666666666,0.0,0.0,0.0,0.0,0.0,Undefined
2023-11-03,2581,44,11,1292.0,1294.0,314.399993896484,643.599975585938,153.0,12.2990837,10.0,18.0,2.87194442749023,68.466203125,1745.0,0.511420142486887,75.18,Power
2023-11-04,2581,44,11,0.0,0.0,0.0,0.0,0.0,14.70788392,12.6,19.4,0.0,0.0,0.0,0.0,0.0,Undefined
2023-11-05,2581,44,11,1102.0,1099.0,333.0,638.799987792969,111.0,14.47423,12.0,22.0,2.07472229003906,51.46796875,1342.0,0.550231836856246,62.88,Power
2023-11-06,2581,45,11,1182.0,1188.0,208.800003051758,518.400024414063,-6.40000009536743,15.4405489,13.0,19.0,2.67083334922791,63.99119140625,1604.0,0.506529307464325,68.5,Power
2023-11-07,2581,45,11,1320.0,1316.0,189.600006103516,531.599975585938,1.60000002384186,14.814187,13.0,18.0,3.14833331108093,76.7703828125,1802.0,0.525113734992348,86.89,Power
2023-11-08,2581,45,11,1244.0,1251.0,50.0,376.799987792969,-49.0,14.0895252,11.0,19.0,3.04777789115906,78.47228125,1929.0,0.535323183999766,87.46,Power
2023-11-09,2581,45,11,0.0,0.0,0.0,0.0,0.0,15.659971557142857,13.142857142857142,20.285714285714285,0.0,0.0,0.0,0.0,0.0,Undefined
2023-11-10,2581,45,11,1654.0,1621.0,277.0,635.799987792969,127.199996948242,13.81654,11.0,20.0,3.6438889503479,86.59234375,2289.0,0.517215968131411,97.72,Power
2023-11-11,2581,45,11,1391.0,1401.0,334.600006103516,632.400024414063,111.400001525879,13.0237732,11.0,19.0,3.03222227096558,70.4232109375,1673.0,0.522311535866824,82.61,Power
2023-11-12,2581,45,11,0.0,0.0,0.0,0.0,0.0,14.147452489285714,11.535714285714286,19.57142857142857,0.0,0.0,0.0,0.0,0.0,Undefined
2023-11-13,2581,46,11,0.0,0.0,0.0,0.0,0.0,14.166761585714285,11.714285714285715,19.761904761904763,0.0,0.0,0.0,0.0,0.0,Undefined
2023-11-14,2581,46,11,0.0,0.0,0.0,0.0,0.0,13.420156599999999,11.0,19.5,0.0,0.0,0.0,0.0,0.0,Undefined
2023-11-15,2581,46,11,0.0,0.0,0.0,0.0,0.0,13.0237732,11.0,19.0,0.0,0.0,0.0,0.0,0.0,Undefined
2023-11-16,2581,46,11,0.0,0.0,0.0,0.0,0.0,16.899911551190478,14.464285714285714,20.714285714285715,0.0,0.0,0.0,0.0,0.0,Undefined
2023-11-17,2581,46,11,0.0,0.0,0.0,0.0,0.0,23.9609966,21.0,25.0,0.0,0.0,0.0,0.0,0.0,Undefined
2023-11-18,2581,46,11,0.0,0.0,0.0,0.0,0.0,19.40072105,17.0,20.5,0.0,0.0,0.0,0.0,0.0,Undefined
2023-11-19,2581,46,11,0.0,0.0,0.0,0.0,0.0,20.179519333333335,18.0,21.666666666666668,0.0,0.0,0.0,0.0,0.0,Undefined
2023-11-20,2581,47,11,6.0,9.0,96.0,98.1999969482422,92.0,23.9609966,21.0,25.0,1.06527781486511,0.0,676.0,0.444444602588142,20.83,Power
2023-11-21,2581,47,11,400.0,400.0,164.800003051758,174.199996948242,146.800003051758,14.8404455,13.0,16.0,1.48444449901581,0.0,936.0,0.552696790511707,43.54,Power
2023-11-22,2581,47,11,56.0,56.0,128.199996948242,132.399993896484,124.400001525879,21.7371159,20.0,24.0,0.852222204208374,0.0,479.0,0.400541830443255,13.53,Power
2023-11-23,2581,47,11,0.0,0.0,0.0,0.0,0.0,17.68780012857143,15.714285714285714,20.428571428571427,0.0,0.0,0.0,0.0,0.0,Undefined
2023-11-24,2581,47,11,33.0,16.0,162.199996948242,170.399993896484,153.399993896484,19.844429,18.0,24.0,2.01972222328186,0.0,1210.0,0.450456942270203,40.85,Power
2023-11-25,2581,47,11,14.0,29.0,160.0,170.0,151.399993896484,16.757164,14.0,20.0,1.26999998092651,0.0,960.0,0.597729415576904,45.08,Power
2023-11-26,2581,47,11,0.0,0.0,0.0,0.0,0.0,18.720162575510205,16.816326530612248,21.77551020408163,0.0,0.0,0.0,0.0,0.0,Undefined
2023-11-27,2581,48,11,16.0,7.0,117.400001525879,124.400001525879,112.400001525879,13.6506767,13.0,15.0,1.86805558204651,0.0,1499.0,0.0,72.77,Power
2023-11-28,2581,48,11,152.0,125.0,97.1999969482422,106.800003051758,74.1999969482422,21.5968723,20.0,25.0,1.50138890743256,0.0,1019.0,0.504888816905711,38.04,Power
2023-11-29,2581,48,11,54.0,61.0,3.0,10.0,-15.3999996185303,19.76708,17.0,24.0,1.90722227096558,0.0,1436.0,0.0,70.94,Power
2023-11-30,2581,48,11,63.0,60.0,11.6000003814697,18.6000003814697,8.19999980926514,9.185866,8.0,15.0,4.68833327293395,0.0,3468.0,0.567637574332053,150.45,Power
2023-12-01,2581,48,12,34.0,26.0,28.8000005086263,96.0,0.0,13.211072394444443,11.666666666666666,16.666666666666668,1.51944446563721,0.0,1282.0,0.22061717487323065,66.18,Undefined
2023-12-02,2581,48,12,0.0,0.0,0.0,0.0,0.0,12.3603121,10.8,16.6,0.0,0.0,0.0,0.0,0.0,Undefined
2023-12-03,2581,48,12,22.0,23.0,-98.4000015258789,-94.5999984741211,-104.0,18.4355373,15.0,21.0,2.01805543899536,0.0,1653.0,0.625913990432258,78.99,Power
2023-12-04,2581,49,12,0.0,0.0,0.0,0.0,0.0,13.354171407407406,11.52222222222222,16.822222222222223,0.0,0.0,0.0,0.0,0.0,Undefined
2023-12-05,2581,49,12,0.0,0.0,0.0,0.0,0.0,12.970920650000002,11.666666666666666,15.666666666666666,0.0,0.0,0.0,0.0,0.0,Undefined
2023-12-06,2581,49,12,0.0,0.0,0.0,0.0,0.0,13.860461370000001,12.093333333333332,16.653333333333336,0.0,0.0,0.0,0.0,0.0,Undefined
2023-12-07,2581,49,12,16.0,5.0,-184.399993896484,-175.399993896484,-198.199996948242,13.96132,12.0,16.0,1.61249995231628,0.0,1390.0,0.616939485752248,60.99,Power
2023-12-08,2581,49,12,34.0,18.0,-142.199996948242,-133.800003051758,-147.199996948242,11.5742168,11.0,14.0,4.17000007629394,112.632,2696.0,0.465931542113839,90.02,Power
2023-12-09,2581,49,12,0.0,0.0,0.0,0.0,0.0,12.835485816666669,11.555555555555552,15.222222222222223,0.0,0.0,0.0,0.0,0.0,Undefined
2023-12-10,2581,49,12,0.0,0.0,0.0,0.0,0.0,12.767768400000001,11.499999999999996,15.000000000000004,0.0,0.0,0.0,0.0,0.0,Undefined
2023-12-11,2581,50,12,0.0,0.0,0.0,0.0,0.0,12.767768400000001,11.499999999999996,15.000000000000004,0.0,0.0,0.0,0.0,0.0,Undefined
2023-12-12,2581,50,12,0.0,0.0,0.0,0.0,0.0,11.5742168,11.0,14.0,0.0,0.0,0.0,0.0,0.0,Undefined
2023-12-13,2581,50,12,0.0,0.0,0.0,0.0,0.0,12.447512525000002,11.370370370370368,14.75925925925926,0.0,0.0,0.0,0.0,0.0,Undefined
2023-12-14,2581,50,12,0.0,0.0,0.0,0.0,0.0,12.439899533333334,11.0,14.666666666666666,0.0,0.0,0.0,0.0,0.0,Undefined
2023-12-15,2581,50,12,0.0,0.0,0.0,0.0,0.0,12.369917866666668,11.333333333333334,14.666666666666666,0.0,0.0,0.0,0.0,0.0,Undefined
2023-12-16,2581,50,12,0.0,0.0,0.0,0.0,0.0,12.369917866666668,11.333333333333334,14.666666666666666,0.0,0.0,0.0,0.0,0.0,Undefined
2023-12-17,2581,50,12,0.0,0.0,0.0,0.0,0.0,12.789807866666669,9.333333333333334,14.666666666666666,0.0,0.0,0.0,0.0,0.0,Undefined
2023-12-18,2581,51,12,0.0,0.0,0.0,0.0,0.0,12.369917866666668,11.333333333333334,14.666666666666666,0.0,0.0,0.0,0.0,0.0,Undefined
2023-12-19,2581,51,12,0.0,0.0,0.0,0.0,0.0,15.252162966666667,4.666666666666667,13.0,0.0,0.0,0.0,0.0,0.0,Undefined
2023-12-20,2581,51,12,0.0,0.0,0.0,0.0,0.0,13.20969786666667,7.333333333333333,14.666666666666666,0.0,0.0,0.0,0.0,0.0,Undefined
2023-12-21,2581,51,12,0.0,0.0,0.0,0.0,0.0,16.429036133333334,1.47968178911027e-309,11.666666666666666,0.0,0.0,0.0,0.0,0.0,Undefined
2023-01-01,2671,52,1,661.0,636.0,406.399993896484,744.599975585938,250.800003051758,13.35987,9.0,20.0,2.18305563926697,35485.16015625,1333.0,0.600260148103162,78.48,Power
2023-01-02,2671,1,1,0.0,0.0,0.0,0.0,0.0,7.927518042857143,12.166666666666666,17.53325896666667,0.0,0.0,0.0,0.0,0.0,Undefined
2023-01-03,2671,1,1,595.0,593.0,152.199996948242,291.600006103516,71.5999984741211,14.7181826,12.0,17.0,1.9913889169693,56825.28125,1656.0,0.75384826591552,113.36,Power
2023-01-04,2671,1,1,1408.0,1387.0,217.800003051758,399.799987792969,69.5999984741211,12.8294373,10.0,16.0,3.4719443321228,100282.7109375,2822.0,0.783021256283129,212.93,Power
2023-01-05,2671,1,1,878.0,863.0,66.0,287.799987792969,-6.19999980926514,14.5851364,6.0,24.0,5.67999982833862,186025.84375,3062.0,0.638655429103415,268.05,HeartRate
2023-01-06,2671,1,1,940.0,924.0,138.0,362.799987792969,16.6000003814697,11.5361166,7.0,17.0,5.54888868331909,136785.046875,3165.0,0.521256733710939,150.8,Power
2023-01-07,2671,1,1,0.0,0.0,0.0,0.0,0.0,13.745187714285715,10.0,18.285714285714285,0.0,0.0,0.0,0.0,0.0,Undefined
2023-01-08,2671,1,1,588.0,561.0,480.600006103516,780.799987792969,247.0,12.9460154,11.0,15.0,1.43305552005768,38738.44140625,942.0,0.591557926135049,50.18,Power
2023-01-09,2671,2,1,140.0,104.0,156.199996948242,213.199996948242,92.5999984741211,16.14741,15.0,19.0,0.349166661500931,8207.98046875,191.0,0.575302115515512,11.25,Power
2023-01-10,2671,2,1,1748.0,1681.0,527.599975585938,1042.40002441406,55.4000015258789,13.4540157,9.0,20.0,3.80611109733582,132360.046875,3438.0,0.816686716810377,254.09,Power
2023-01-11,2671,2,1,1811.0,1805.0,382.799987792969,807.599975585938,49.4000015258789,13.5898991,9.0,19.0,5.00805568695068,172475.046875,4015.0,0.811087292892925,329.56,Power
2023-01-12,2671,2,1,1729.0,1599.0,230.199996948242,515.599975585938,51.5999984741211,13.3506546,11.0,18.0,3.97305560112,143289.75,3238.0,0.796159183364988,251.52,Power
2023-01-13,2671,2,1,482.0,371.0,93.8000030517578,179.199996948242,-13.1999998092651,15.7799692,14.0,18.0,1.90833330154419,52417.828125,985.0,0.565241569925681,61.0,Power
2023-01-14,2671,2,1,1895.0,1780.0,373.600006103516,799.400024414063,48.0,11.7950163,5.0,18.0,5.88916683197021,203178.203125,4397.0,0.763498085037901,343.57,Power
2023-01-15,2671,2,1,892.0,588.0,22.2000007629395,105.800003051758,-133.800003051758,14.4098587,11.0,18.0,3.80166673660278,146627.53125,2801.0,0.747027046893254,211.69,Power
2023-01-16,2671,3,1,2516.0,2496.0,478.200012207031,1026.59997558594,53.2000007629395,8.144455,3.0,17.0,6.00750017166138,189020.4375,4928.0,0.78509557967803,370.24,Power
2023-01-17,2671,3,1,598.0,548.0,103.599998474121,270.0,6.59999990463257,18.4298382,16.0,20.0,2.0986111164093,53707.640625,1086.0,0.530491128429792,59.29,Power
2023-01-18,2671,3,1,59.0,24.0,88.1999969482422,91.8000030517578,54.4000015258789,9.195197,7.0,10.0,0.861666679382324,30000.0,542.0,0.785280992250181,52.67,Power
2023-01-19,2671,3,1,15.0,4.0,-27.2000007629395,-26.0,-40.4000015258789,17.3381462,16.0,18.0,0.500277757644653,15000.0,239.0,0.42537308529565,8.91,Power
2023-01-20,2671,3,1,564.0,516.0,-104.20000076293951,-82.8000030517578,-191.0,22.46822265,17.0,25.0,1.368888914585114,45000.0,586.0,0.5557849580710065,81.84,HeartRate
2023-01-21,2671,3,1,582.0,525.0,24.6270008087158,140.800003051758,-125.400001525879,18.8658037,11.0,25.0,3.516666650772097,85254.5,2361.0,0.7343872057528196,142.06,Power
2023-01-22,2671,3,1,247.0,188.0,-54.03952968120575,29.3999996185303,-97.0,23.756329533333332,16.0,26.0,3.289444521069527,0.0,2146.0,0.6740678803861263,198.48,Power
2023-01-23,2671,4,1,126.0,108.0,123.0,148.600006103516,84.4000015258789,3.4786427,2.0,9.0,0.585555553436279,14957.599609375,290.0,0.442486866571079,11.39,Power
2023-01-24,2671,4,1,87.0,63.0,99.0,105.599998474121,76.0,8.396731,3.0,9.0,2.1169445514679,70000.0,1662.0,0.755252548731664,120.63,Power
2023-01-25,2671,4,1,302.0,295.0,52.20000147819528,165.199996948242,-7.0,6.909669705000001,4.0,12.0,1.827777802944183,41695.270000457764,1139.0,0.563943162804428,55.300000000000004,Power
2023-01-26,2671,4,1,1105.0,1117.0,137.0,610.0,14.0,6.85433531,1.0,12.0,4.04944467544556,164379.84375,3079.0,0.784024470661971,247.98,Power
2023-01-27,2671,4,1,382.0,207.0,207.199996948242,313.399993896484,56.7999992370605,5.491122,3.0,10.0,1.72111105918884,65008.55078125,1685.0,0.962159535473406,158.68,Power
